# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
3.117819e-01 5.048404e-02 6.858333e-01 1.896454e-09 9.601507e-01 -1.182447e+00 -5.438830e-01 1.344415e-01 2.549468e+00 2.494681e-02 
3.454521e-01 4.737766e-02 6.553369e-01 2.204255e-09 9.935727e-01 -8.696809e-01 -3.816489e-01 1.047606e-01 3.065780e+00 -2.941489e-02 
2.613564e-01 4.817553e-02 7.360106e-01 1.800000e-09 9.613918e-01 -1.126064e+00 9.441489e-02 9.279255e-02 3.187411e+00 8.989362e-03 
2.959840e-01 4.546277e-02 6.594149e-01 2.192908e-09 9.945479e-01 -1.076064e+00 -7.486702e-01 8.848404e-02 2.472518e+00 -2.590426e-02 
3.483245e-01 4.949468e-02 6.796277e-01 2.299291e-09 9.798316e-01 -8.686170e-01 -2.167553e-01 1.390691e-01 3.601950e+00 1.218085e-02 
2.709309e-01 4.612234e-02 7.390248e-01 1.937589e-09 9.811613e-01 -1.180319e+00 -2.061170e-01 8.130319e-02 2.700887e+00 -1.920213e-02 
2.931117e-01 5.099468e-02 6.564007e-01 2.187234e-09 9.533245e-01 -1.089894e+00 -7.912234e-01 1.038032e-01 3.301596e+00 1.186170e-02 
3.320479e-01 4.735638e-02 6.943440e-01 2.462411e-09 9.848848e-01 -7.441489e-01 3.949468e-01 1.310904e-01 2.996277e+00 8.563830e-03 
2.701330e-01 4.945213e-02 7.055142e-01 2.195745e-09 9.659131e-01 -1.285638e+00 4.587766e-01 1.183245e-01 2.854787e+00 -1.962766e-02 
3.030053e-01 4.572872e-02 7.243085e-01 1.750355e-09 9.889628e-01 -7.803191e-01 -5.385638e-01 8.433511e-02 3.281738e+00 -7.819149e-03 
3.480053e-01 4.789894e-02 6.555142e-01 2.368794e-09 9.765514e-01 -9.313830e-01 -3.444149e-01 1.338032e-01 2.591667e+00 2.547872e-02 
2.859309e-01 4.557979e-02 6.899113e-01 2.207092e-09 9.520833e-01 -8.015957e-01 -1.994681e-02 8.593085e-02 2.762943e+00 2.569149e-02 
2.943883e-01 5.020745e-02 7.196986e-01 1.702128e-09 9.936613e-01 -9.558511e-01 -6.476064e-01 1.320479e-01 3.110461e+00 -4.414894e-03 
3.473670e-01 4.866489e-02 6.714716e-01 2.388652e-09 9.708777e-01 -1.287766e+00 2.300532e-01 1.160904e-01 3.465426e+00 -1.207447e-02 
2.792287e-01 4.621809e-02 7.033865e-01 2.425532e-09 9.810727e-01 -1.165426e+00 -5.332447e-01 8.401596e-02 3.145213e+00 -2.909574e-02 
3.135372e-01 4.918617e-02 7.399113e-01 1.797163e-09 9.647606e-01 -1.087766e+00 -2.619681e-01 1.196011e-01 3.472872e+00 2.686170e-02 
3.392287e-01 4.761170e-02 6.521454e-01 2.045390e-09 9.912677e-01 -7.558511e-01 1.821809e-01 1.203989e-01 2.425355e+00 5.851064e-04 
2.627926e-01 4.899468e-02 6.712943e-01 1.807092e-09 9.574911e-01 -1.102660e+00 -1.901596e-01 1.014096e-01 2.524645e+00 2.845745e-02 
3.108245e-01 5.029255e-02 7.246631e-01 2.102128e-09 9.761968e-01 -8.207447e-01 -7.140957e-01 1.433777e-01 3.462943e+00 -2.132979e-02 
3.468883e-01 4.610106e-02 6.750177e-01 2.354610e-09 9.926862e-01 -9.622340e-01 4.388298e-02 6.981383e-02 2.834929e+00 4.946809e-03 
2.632713e-01 4.590957e-02 7.202305e-01 2.154610e-09 9.933954e-01 -1.027128e+00 -1.369681e-01 1.454521e-01 3.356206e+00 4.627660e-03 
3.023670e-01 5.075000e-02 6.576418e-01 1.880851e-09 9.741578e-01 -1.201596e+00 -7.087766e-01 1.065160e-01 2.529610e+00 -1.164894e-02 
3.449734e-01 4.872872e-02 7.044504e-01 2.480851e-09 9.605940e-01 -8.367021e-01 3.071809e-01 8.257979e-02 3.075709e+00 1.175532e-02 
2.739628e-01 4.620745e-02 7.122518e-01 1.712057e-09 9.941046e-01 -9.303191e-01 -5.039894e-01 7.811170e-02 2.412943e+00 3.244681e-03 
3.196011e-01 4.939894e-02 6.950532e-01 2.214184e-09 9.519947e-01 -7.175532e-01 -4.640957e-01 1.127394e-01 3.040957e+00 -2.994681e-02 
3.202394e-01 4.861170e-02 6.455851e-01 2.317730e-09 9.832890e-01 -1.195213e+00 1.077128e-01 1.211968e-01 3.433156e+00 2.430851e-02 
2.672606e-01 4.700532e-02 6.936348e-01 1.929078e-09 9.754876e-01 -7.707447e-01 3.843085e-01 1.006117e-01 3.336348e+00 -2.760638e-02 
3.197606e-01 4.677128e-02 6.468262e-01 2.167376e-09 9.549202e-01 -1.050532e+00 -8.045213e-01 1.363564e-01 2.581738e+00 1.111702e-02 
3.264628e-01 5.028191e-02 7.331738e-01 2.475177e-09 9.916223e-01 -1.159043e+00 -2.992021e-01 8.098404e-02 3.202305e+00 9.840426e-03 
2.723670e-01 4.769681e-02 6.578191e-01 2.432624e-09 9.707004e-01 -1.286702e+00 2.566489e-01 9.965426e-02 3.286702e+00 -1.143617e-02 
3.001330e-01 4.580319e-02 6.799823e-01 1.829787e-09 9.651152e-01 -7.526596e-01 -4.561170e-01 1.484840e-01 2.750532e+00 1.675532e-02 
3.377926e-01 5.095213e-02 7.205851e-01 2.068085e-09 9.878103e-01 -1.015426e+00 -6.662234e-01 6.039894e-02 2.946631e+00 8.351064e-03 
2.865691e-01 4.995213e-02 7.292730e-01 2.497872e-09 9.767287e-01 -8.728723e-01 -7.114362e-01 1.077926e-01 3.425709e+00 -1.968085e-03 
3.183245e-01 4.836702e-02 6.631383e-01 2.017021e-09 9.664450e-01 -1.147340e+00 2.194149e-01 1.413032e-01 2.611525e+00 2.824468e-02 
3.275798e-01 4.584574e-02 6.909752e-01 1.866667e-09 9.915337e-01 -1.045213e+00 -3.989362e-03 6.231383e-02 2.936702e+00 -2.845745e-02 
2.694947e-01 4.829255e-02 6.927482e-01 1.780142e-09 9.855940e-01 -9.462766e-01 2.460106e-01 6.694149e-02 2.648759e+00 -1.335106e-02 
3.141755e-01 5.040957e-02 7.351241e-01 2.087943e-09 9.697252e-01 -1.217553e+00 -8.231383e-01 1.444947e-01 3.304078e+00 -2.500000e-03 
3.465691e-01 4.676064e-02 6.618972e-01 2.435461e-09 9.661791e-01 -7.271277e-01 -3.550532e-01 1.002926e-01 3.179965e+00 1.994681e-02 
2.744415e-01 4.864362e-02 6.643794e-01 2.002837e-09 9.844415e-01 -8.484043e-01 -9.986702e-01 1.385904e-01 2.887057e+00 -2.388298e-02 
3.121011e-01 5.070745e-02 7.186348e-01 1.953191e-09 9.633422e-01 -9.367021e-01 3.869681e-01 1.122606e-01 2.494858e+00 2.037234e-02 
3.258245e-01 4.502660e-02 7.040957e-01 2.390071e-09 9.734486e-01 -1.256915e+00 -2.859043e-01 7.954787e-02 3.361170e+00 3.351064e-03 
2.784309e-01 4.570745e-02 6.475355e-01 1.851064e-09 9.561613e-01 -1.072872e+00 2.486702e-01 9.359043e-02 3.033511e+00 -1.250000e-02 
3.087500e-01 4.921809e-02 7.220035e-01 2.097872e-09 9.799202e-01 -1.104787e+00 -7.406915e-01 1.494415e-01 2.311170e+00 -1.595745e-04 
3.302926e-01 4.898404e-02 7.037411e-01 2.295035e-09 9.893174e-01 -7.377660e-01 -9.973404e-02 7.380319e-02 3.639184e+00 1.015957e-02 
2.803457e-01 4.755851e-02 7.393794e-01 2.337589e-09 9.678635e-01 -1.200532e+00 -2.805851e-01 1.173670e-01 2.544504e+00 2.335106e-02 
2.975798e-01 5.059043e-02 6.849468e-01 1.860993e-09 9.877216e-01 -7.398936e-01 2.273936e-01 1.218351e-01 3.162589e+00 -2.101064e-02 
3.371543e-01 4.693085e-02 6.604787e-01 2.146099e-09 9.657358e-01 -1.023936e+00 -9.321809e-01 7.555851e-02 3.668972e+00 7.925532e-03 
2.757181e-01 4.521809e-02 7.266135e-01 2.092199e-09 9.694592e-01 -1.059043e+00 -5.837766e-01 6.135638e-02 2.792730e+00 1.335106e-02 
3.041223e-01 4.796277e-02 6.588830e-01 2.279433e-09 9.946365e-01 -7.728723e-01 -3.497340e-01 1.492819e-01 2.713298e+00 -1.515957e-02 
3.481649e-01 5.006915e-02 6.741312e-01 1.845390e-09 9.597961e-01 -1.202660e+00 2.353723e-01 9.406915e-02 3.294149e+00 -1.117021e-03 
2.742819e-01 4.821809e-02 6.760816e-01 2.280851e-09 9.907358e-01 -1.296277e+00 9.707447e-02 7.125000e-02 2.618972e+00 3.563830e-03 
3.151330e-01 4.506915e-02 6.603014e-01 1.842553e-09 9.630762e-01 -9.015957e-01 -3.324468e-02 1.283777e-01 3.480319e+00 -2.462766e-02 
3.234309e-01 5.055851e-02 7.209397e-01 2.116312e-09 9.832004e-01 -7.281915e-01 -8.789894e-01 1.098670e-01 3.199823e+00 1.771277e-02 
2.698138e-01 4.856915e-02 6.496631e-01 2.329078e-09 9.743351e-01 -1.105851e+00 4.122340e-02 1.242287e-01 2.422872e+00 -2.345745e-02 
3.095479e-01 5.053723e-02 6.952305e-01 1.729078e-09 9.909131e-01 -9.218085e-01 -7.313830e-02 8.816489e-02 3.673936e+00 2.287234e-03 
3.339628e-01 4.501596e-02 7.290957e-01 2.222695e-09 9.531472e-01 -8.558511e-01 -5.066489e-01 9.295213e-02 2.889539e+00 1.079787e-02 
2.801862e-01 4.609043e-02 7.372518e-01 2.229787e-09 9.773493e-01 -1.116489e+00 1.396277e-01 1.438564e-01 2.636348e+00 -1.813830e-02 
3.028457e-01 4.881383e-02 6.831738e-01 1.739007e-09 9.517287e-01 -7.345745e-01 -1.077128e-01 8.880319e-02 2.847340e+00 2.505319e-02 
3.277394e-01 5.076064e-02 6.620745e-01 2.443972e-09 9.905585e-01 -1.095213e+00 -7.832447e-01 1.130585e-01 3.371099e+00 2.180851e-03 
2.813032e-01 4.505851e-02 6.610106e-01 2.137589e-09 9.824025e-01 -1.114362e+00 2.912234e-01 1.269415e-01 3.599468e+00 4.787234e-04 
3.010904e-01 4.745213e-02 6.978901e-01 2.319149e-09 9.896720e-01 -7.909574e-01 -8.178191e-01 8.273936e-02 2.407979e+00 2.420213e-02 
3.291755e-01 4.990957e-02 7.312234e-01 1.767376e-09 9.606826e-01 -9.228723e-01 -2.327128e-01 1.146543e-01 3.028546e+00 -2.792553e-02 
2.892819e-01 4.805851e-02 6.737766e-01 1.713475e-09 9.925975e-01 -1.284574e+00 -8.470745e-01 1.101862e-01 3.271809e+00 1.010638e-03 
3.058777e-01 4.585638e-02 7.262589e-01 1.997163e-09 9.665337e-01 -7.101064e-01 4.029255e-01 1.261436e-01 3.192376e+00 1.643617e-02 
3.349202e-01 4.962234e-02 6.613652e-01 2.495035e-09 9.721188e-01 -9.069149e-01 -2.087766e-01 6.055851e-02 2.646277e+00 -1.186170e-02 
2.888032e-01 4.629255e-02 7.124291e-01 1.957447e-09 9.792110e-01 -8.909574e-01 -8.497340e-01 1.036436e-01 2.301241e+00 -2.579787e-02 
2.903989e-01 5.060106e-02 6.638475e-01 2.415603e-09 9.948138e-01 -1.111170e+00 3.789894e-01 8.896277e-02 3.212234e+00 -8.244681e-03 
3.476862e-01 4.762234e-02 6.929255e-01 2.028369e-09 9.526152e-01 -9.132979e-01 -1.422872e-01 1.202394e-01 3.331383e+00 2.611702e-02 
2.768351e-01 4.775000e-02 6.679255e-01 2.296454e-09 9.688387e-01 -1.236702e+00 -9.587766e-01 8.800532e-02 3.450532e+00 1.632979e-02 
3.113032e-01 5.082447e-02 6.892021e-01 2.228369e-09 9.989805e-01 -9.239362e-01 3.417553e-01 1.093883e-01 2.509752e+00 -1.239362e-02 
3.286968e-01 4.647340e-02 7.117199e-01 1.912057e-09 9.513741e-01 -7.079787e-01 -2.593085e-01 1.355585e-01 3.127837e+00 -7.500000e-03 
2.761968e-01 4.628191e-02 6.528546e-01 2.178723e-09 9.774379e-01 -8.898936e-01 -8.763298e-01 1.318883e-01 3.088121e+00 2.728723e-02 
3.124202e-01 4.732447e-02 7.039184e-01 1.858156e-09 9.975621e-01 -9.473404e-01 4.773936e-01 9.997340e-02 3.500177e+00 -1.898936e-02 
3.451330e-01 4.978191e-02 7.232447e-01 2.331915e-09 9.611259e-01 -1.119681e+00 -2.699468e-01 8.609043e-02 2.432801e+00 7.074468e-03 
2.896011e-01 5.087766e-02 6.824645e-01 2.397163e-09 9.542110e-01 -9.420213e-01 -2.247340e-01 1.425798e-01 3.172518e+00 -1.218085e-02 
2.908777e-01 4.623936e-02 6.592376e-01 1.902128e-09 9.777926e-01 -1.261170e+00 2.938830e-01 7.316489e-02 3.475355e+00 1.441489e-02 
3.360372e-01 4.766489e-02 7.287411e-01 2.001418e-09 9.972074e-01 -8.515957e-01 -6.183511e-01 9.981383e-02 2.363298e+00 6.542553e-03 
2.635904e-01 4.678191e-02 6.915071e-01 2.348936e-09 9.901152e-01 -8.430851e-01 -4.694149e-01 6.742021e-02 2.482447e+00 -7.606383e-03 
3.128989e-01 4.753723e-02 6.725355e-01 2.225532e-09 9.632535e-01 -9.196809e-01 3.922872e-01 1.470479e-01 3.661525e+00 -1.430851e-02 
3.385904e-01 5.065426e-02 7.099468e-01 1.828369e-09 9.819592e-01 -1.101596e+00 -9.375000e-01 1.168883e-01 3.021099e+00 2.377660e-02 
2.884840e-01 4.926064e-02 6.863652e-01 1.777305e-09 9.884309e-01 -7.260638e-01 -8.364362e-01 1.113032e-01 2.537057e+00 6.010638e-03 
2.978989e-01 4.560106e-02 6.689894e-01 2.353191e-09 9.830230e-01 -1.148404e+00 4.215426e-01 7.938830e-02 2.944149e+00 2.281915e-02 
3.379521e-01 4.837766e-02 7.211170e-01 2.039716e-09 9.541223e-01 -1.070745e+00 -1.635638e-01 1.417819e-01 3.693794e+00 -1.026596e-02 
2.883245e-01 4.704787e-02 6.548050e-01 2.400000e-09 9.662677e-01 -8.952128e-01 -4.109043e-01 1.156117e-01 2.365780e+00 2.898936e-02 
3.071543e-01 5.014362e-02 6.906206e-01 1.923404e-09 9.858599e-01 -1.190957e+00 4.827128e-01 1.409840e-01 3.438121e+00 -6.968085e-03 
3.221543e-01 4.637766e-02 7.397340e-01 2.197163e-09 9.766401e-01 -9.377660e-01 -5.890957e-01 6.263298e-02 3.103014e+00 -2.728723e-02 
2.852926e-01 4.827128e-02 6.579965e-01 2.168794e-09 9.801862e-01 -7.547872e-01 -1.609043e-01 1.475266e-01 3.641667e+00 1.154255e-02 
3.060372e-01 4.917553e-02 7.111879e-01 2.459574e-09 9.599734e-01 -9.718085e-01 -6.688830e-01 9.757979e-02 2.316135e+00 -2.250000e-02 
3.280585e-01 4.631383e-02 7.060461e-01 1.714894e-09 9.867465e-01 -1.271809e+00 6.250000e-02 7.890957e-02 3.026064e+00 7.287234e-03 
2.836968e-01 4.650532e-02 6.608333e-01 1.753191e-09 9.640514e-01 -8.611702e-01 -2.353723e-01 9.343085e-02 2.308688e+00 1.968085e-03 
3.178457e-01 5.071809e-02 7.383156e-01 2.051064e-09 9.740691e-01 -1.106915e+00 2.406915e-01 8.976064e-02 3.403369e+00 -1.994681e-02 
3.261436e-01 4.783511e-02 6.861879e-01 2.487943e-09 9.961436e-01 -1.098404e+00 -7.539894e-01 1.346011e-01 2.909397e+00 2.367021e-02 
2.747606e-01 4.928191e-02 6.727128e-01 1.887943e-09 9.738032e-01 -7.430851e-01 -8.683511e-01 1.055585e-01 3.626773e+00 9.521277e-03 
3.073138e-01 4.795213e-02 7.129610e-01 2.156028e-09 9.974734e-01 -9.154255e-01 4.694149e-01 8.656915e-02 2.340957e+00 1.313830e-02 
3.323670e-01 4.582447e-02 6.766135e-01 2.347518e-09 9.650266e-01 -1.222872e+00 -4.720745e-01 1.405053e-01 3.130319e+00 -2.696809e-02 
2.741223e-01 4.930319e-02 6.759043e-01 1.875177e-09 9.578457e-01 -1.080319e+00 -8.204787e-01 1.353989e-01 3.246986e+00 -1.792553e-02 
3.042819e-01 4.889894e-02 7.189894e-01 2.489362e-09 9.827571e-01 -7.090426e-01 -1.050532e-01 7.651596e-02 2.738121e+00 2.925532e-03 
3.433777e-01 4.528191e-02 6.611879e-01 2.066667e-09 9.851507e-01 -1.210106e+00 2.593085e-01 1.140160e-01 3.232092e+00 1.590426e-02 
2.872074e-01 4.803723e-02 6.454078e-01 2.479433e-09 9.990691e-01 -9.111702e-01 -6.449468e-01 1.111436e-01 2.740603e+00 1.515957e-02 
2.956649e-01 4.547340e-02 7.079965e-01 1.822695e-09 9.790337e-01 -8.398936e-01 4.481383e-01 6.614362e-02 3.333865e+00 5.372340e-03 
3.211968e-01 5.093085e-02 7.048050e-01 1.998582e-09 9.592642e-01 -1.155851e+00 -2.792553e-02 1.460904e-01 2.864716e+00 -1.367021e-02 
2.773138e-01 4.729255e-02 6.480674e-01 2.357447e-09 9.910904e-01 -9.409574e-01 2.380319e-01 7.492021e-02 3.537411e+00 7.712766e-03 
3.188032e-01 4.975000e-02 7.338830e-01 2.232624e-09 9.614805e-01 -7.537234e-01 -1.981383e-01 1.422606e-01 3.122872e+00 1.058511e-02 
3.282181e-01 4.689894e-02 6.989539e-01 1.870922e-09 9.831117e-01 -1.250532e+00 -7.380319e-01 9.055851e-02 2.502305e+00 -2.335106e-02 
2.715691e-01 4.614362e-02 6.837057e-01 2.405674e-09 9.968528e-01 -1.090957e+00 4.640957e-01 1.243883e-01 2.703369e+00 -5.372340e-03 
3.167287e-01 4.903723e-02 7.368972e-01 2.202837e-09 9.619238e-01 -7.515957e-01 -7.047872e-02 7.875000e-02 3.410816e+00 -1.558511e-02 
3.472074e-01 4.854787e-02 6.526773e-01 1.921986e-09 9.720301e-01 -1.238830e+00 -8.390957e-01 1.105053e-01 2.899468e+00 1.207447e-02 
2.779521e-01 4.873936e-02 6.776773e-01 2.103546e-09 9.587323e-01 -8.750000e-01 -8.523936e-01 7.013298e-02 3.572163e+00 -2.260638e-02 
2.986968e-01 5.009043e-02 7.159752e-01 2.409929e-09 9.875443e-01 -1.145213e+00 -5.984043e-02 9.694149e-02 2.355851e+00 2.015957e-02 
3.443351e-01 4.597340e-02 6.622518e-01 1.815603e-09 9.680408e-01 -9.292553e-01 2.220745e-01 1.443351e-01 3.085638e+00 6.436170e-03 
2.682181e-01 4.959043e-02 6.753723e-01 2.367376e-09 9.617465e-01 -1.212234e+00 -1.662234e-01 1.294947e-01 2.450177e+00 1.547872e-02 
2.974202e-01 4.666489e-02 6.436348e-01 1.748936e-09 9.868351e-01 -7.952128e-01 1.635638e-01 8.337766e-02 2.815071e+00 -1.739362e-02 
3.397074e-01 4.843085e-02 7.337057e-01 2.188652e-09 9.769947e-01 -1.022872e+00 -6.901596e-01 9.327128e-02 3.676418e+00 -1.010638e-03 
2.833777e-01 4.705851e-02 7.046277e-01 2.163121e-09 9.941933e-01 -7.058511e-01 -5.757979e-01 8.529255e-02 3.440603e+00 2.164894e-02 
2.900798e-01 4.665426e-02 7.154433e-01 1.824113e-09 9.579344e-01 -1.247340e+00 -2.273936e-01 1.424202e-01 2.551950e+00 1.861702e-03 
3.422606e-01 5.090957e-02 6.507270e-01 2.266667e-09 9.727394e-01 -9.994681e-01 2.061170e-01 1.004521e-01 3.073227e+00 -2.111702e-02 
2.782713e-01 4.511170e-02 6.810461e-01 2.287943e-09 9.685727e-01 -1.117553e+00 -7.992021e-01 1.403457e-01 2.668617e+00 -8.351064e-03 
2.929521e-01 5.042021e-02 6.665071e-01 2.083688e-09 9.594415e-01 -9.686170e-01 1.449468e-01 7.220745e-02 3.060816e+00 2.973404e-02 
3.417819e-01 4.802660e-02 7.239539e-01 1.788652e-09 9.854167e-01 -7.154255e-01 -6.515957e-02 1.157713e-01 3.405851e+00 -2.037234e-02 
2.763564e-01 4.987766e-02 7.021454e-01 1.903546e-09 9.986259e-01 -9.632979e-01 4.428191e-01 1.151330e-01 3.170035e+00 1.356383e-02 
3.047606e-01 4.600532e-02 6.698759e-01 2.221277e-09 9.815160e-01 -8.154255e-01 -9.614362e-01 7.348404e-02 3.237057e+00 -2.686170e-02 
3.255053e-01 4.850532e-02 7.103014e-01 2.404255e-09 9.514628e-01 -1.186702e+00 -3.311170e-01 1.452926e-01 2.556915e+00 1.329787e-03 
2.878457e-01 4.697340e-02 7.101241e-01 2.104965e-09 9.998670e-01 -1.192021e+00 2.007979e-01 1.060372e-01 2.964007e+00 -2.867021e-02 
2.905585e-01 4.742021e-02 6.587057e-01 2.243972e-09 9.524379e-01 -9.058511e-01 -8.284574e-01 1.360372e-01 3.525000e+00 1.595745e-04 
3.464096e-01 4.907979e-02 6.980674e-01 1.950355e-09 9.807181e-01 -7.973404e-01 -1.449468e-01 7.635638e-02 2.574291e+00 2.994681e-02 
2.718883e-01 5.068617e-02 6.884929e-01 2.304965e-09 9.994238e-01 -7.962766e-01 -3.603723e-01 1.125798e-01 3.309043e+00 7.819149e-03 
3.082713e-01 4.767553e-02 6.730674e-01 1.754610e-09 9.585550e-01 -1.103723e+00 -9.109043e-01 8.369681e-02 2.467553e+00 1.718085e-02 
3.413032e-01 4.537766e-02 7.113652e-01 2.181560e-09 9.714096e-01 -9.388298e-01 4.109043e-01 1.224734e-01 3.137766e+00 -2.154255e-02 
